True_DX,True_DY,True_Theta_Deg,Est_DX,Est_DY,Est_Theta_Deg,Error_Trans,Error_Theta,Iter,Time_ms,Converged
0.4,0,0,0.398005,0.00678634,-0.000239712,0.00707344,0.000239712,4,1,1
0.5,0,0,0.497728,-0.0173421,-0.0200196,0.0174903,0.0200196,101,36,0
0.5,0,0,0.495972,0.00140548,-0.00593202,0.00426653,0.00593202,6,2,1
0.5,0,0,0.496559,-0.0169205,-0.0245853,0.0172668,0.0245853,101,35,0
0.5,0,0,0.500211,-0.00349774,-0.0242793,0.00350413,0.0242793,6,2,1
0.5,0,0,0.503263,-0.00224575,-0.0276636,0.00396107,0.0276636,6,2,1
0.5,0,0,0.499249,-0.015701,-0.0248789,0.015719,0.0248789,101,35,0
0.5,0,0,0.501003,-0.000156808,0.030498,0.00101563,0.030498,5,1,1
0.5,0,0,0.500943,0.00663931,0.0110305,0.00670596,0.0110305,32,11,1
0.5,0,0,0.49771,-0.0205788,-0.0145987,0.0207058,0.0145987,101,35,0
0.5,0,0,0.499463,-0.0150076,-0.0160362,0.0150172,0.0160362,101,36,0
0.5,0,0,0.498573,0.00586893,0.0147169,0.00603983,0.0147169,23,8,1
0.5,0,0,0.496681,-0.0150866,-0.00902793,0.0154473,0.00902793,101,35,0
0.5,0,0,0.497392,-0.0060424,-0.0180572,0.00658133,0.0180572,31,11,1
0.5,0,0,0.498208,-0.0039533,0.0312894,0.0043405,0.0312894,5,1,1
0.5,0,0,0.499895,-0.00584858,0.0651455,0.00584951,0.0651455,4,1,1
0.5,0,0,0.495078,-0.0173946,-0.00910613,0.0180777,0.00910613,101,36,0
0.5,0,0,0.503779,-0.00252238,-0.0272511,0.0045431,0.0272511,6,2,1
0.5,0,0,0.503888,0.00291503,-0.0180747,0.00485934,0.0180747,6,2,1
0.5,0,0,0.499845,0.000786059,-0.0128961,0.000801102,0.0128961,5,1,1
0.5,0,0,0.495388,-0.02018,-0.0105398,0.0207003,0.0105398,101,35,0
0.6,0,0,0.59611,-0.016627,-0.00533223,0.0170761,0.00533223,101,35,0
0.6,0,0,0.59365,-0.0191896,-0.0195686,0.020213,0.0195686,101,36,0
0.6,0,0,0.599059,-0.015953,-0.0220867,0.0159807,0.0220867,101,36,0
0.6,0,0,0.597163,-0.0208835,-0.0196998,0.0210754,0.0196998,101,36,0
0.6,0,0,0.600738,-0.00627315,-0.0174157,0.00631641,0.0174157,8,2,1
0.6,0,0,0.602529,0.0177136,0.0159672,0.0178932,0.0159672,101,35,0
0.6,0,0,0.604772,-0.000532574,0.0304379,0.00480191,0.0304379,5,1,1
0.6,0,0,0.598164,-0.0132638,-0.031402,0.0133903,0.031402,101,35,0
0.6,0,0,0.593296,-0.00139197,0.00567687,0.00684652,0.00567687,8,2,1
0.6,0,0,0.59959,0.0243603,0.0445856,0.0243637,0.0445856,101,36,0
0.6,0,0,0.59349,-0.0176849,-0.0216098,0.018845,0.0216098,101,35,0
0.6,0,0,0.60249,0.0165487,-0.00410926,0.016735,0.00410926,101,35,0
0.6,0,0,0.596428,-0.0179602,-0.0224958,0.0183119,0.0224958,101,35,0
0.6,0,0,0.600229,-0.00659361,-0.0142273,0.00659758,0.0142273,30,10,1
0.6,0,0,0.598041,-0.0180344,-0.0249513,0.0181405,0.0249513,101,35,0
0.6,0,0,0.600501,0.0141177,0.0270264,0.0141266,0.0270264,101,35,0
0.6,0,0,0.606268,-0.00117165,0.0138225,0.00637622,0.0138225,7,2,1
0.6,0,0,0.594714,-0.0171712,-0.0270148,0.0179664,0.0270148,101,35,0
0.6,0,0,0.603893,0.016521,0.0343099,0.0169734,0.0343099,101,35,0
0.6,0,0,0.595307,0.000219871,0.0197048,0.00469854,0.0197048,5,1,1
0.7,0,0,0.696752,-0.0181703,-0.0321097,0.0184584,0.0321097,101,36,0
0.7,0,0,0.701628,0.0190608,0.0303879,0.0191302,0.0303879,101,35,0
0.7,0,0,0.697365,-0.0059939,0.0377555,0.00654753,0.0377555,5,2,1
0.7,0,0,0.696245,-0.0168892,-0.0106537,0.0173015,0.0106537,101,36,0
0.7,0,0,0.701845,0.018178,0.0210784,0.0182714,0.0210784,101,35,0
0.7,0,0,0.69659,-0.0054211,0.0692065,0.00640455,0.0692065,5,1,1
0.7,0,0,0.696908,-0.0178578,-0.014256,0.0181236,0.014256,101,35,0
0.7,0,0,0.698549,-0.000708144,0.017682,0.00161458,0.017682,6,2,1
0.7,0,0,0.702237,0.0188154,0.018188,0.018948,0.018188,101,35,0
0.7,0,0,0.703215,0.0030577,0.0230403,0.00443681,0.0230403,5,1,1
0.7,0,0,0.701641,0.0171916,0.021014,0.0172697,0.021014,101,36,0
0.7,0,0,0.696022,-0.0169219,-0.00100602,0.0173832,0.00100602,101,35,0
0.7,0,0,0.701245,-0.00198873,0.0514427,0.00234602,0.0514427,5,1,1
0.7,0,0,0.694182,-0.0152266,-0.0125282,0.0163002,0.0125282,101,35,0
0.7,0,0,0.70063,0.0201616,0.0193903,0.0201714,0.0193903,101,35,0
0.7,0,0,0.701563,0.0177741,0.0292932,0.0178427,0.0292932,101,35,0
0.7,0,0,0.706127,0.0180623,0.0230863,0.0190732,0.0230863,101,35,0
0.7,0,0,0.695761,-0.0026493,0.0456758,0.00499892,0.0456758,6,2,1
0.7,0,0,0.699986,0.0181542,0.0162154,0.0181542,0.0162154,101,35,0
0.7,0,0,0.697091,-0.0188452,-0.0140427,0.0190684,0.0140427,101,35,0
0.8,0,0,0.793218,-0.011769,0.120926,0.0135832,0.120926,5,1,1
0.8,0,0,0.80538,0.0028596,0.0165001,0.00609319,0.0165001,9,3,1
0.8,0,0,0.796251,-0.017502,-0.0189866,0.017899,0.0189866,101,35,0
0.8,0,0,0.781923,-0.0190186,0.195028,0.0262389,0.195028,4,1,1
0.8,0,0,0.80547,0.00487926,-0.0133979,0.0073298,0.0133979,7,2,1
0.8,0,0,0.796833,-0.0166911,-0.0225952,0.0169889,0.0225952,101,36,0
0.8,0,0,0.802037,0.000635599,-0.0381725,0.00213391,0.0381725,5,1,1
0.8,0,0,0.802659,0.0163566,0.0242171,0.0165713,0.0242171,101,35,0
0.8,0,0,0.799611,0.0061898,-0.00874593,0.00620204,0.00874593,7,2,1
0.8,0,0,0.805448,-0.00306497,0.00859586,0.00625083,0.00859586,6,2,1
0.8,0,0,0.802105,0.00306313,-0.00635294,0.00371694,0.00635294,4,1,1
0.8,0,0,0.800963,0.0162908,0.0228441,0.0163192,0.0228441,101,36,0
0.8,0,0,0.797889,-0.0179927,-0.00431028,0.0181161,0.00431028,101,36,0
0.8,0,0,0.79646,-0.0165117,-0.00216555,0.0168869,0.00216555,101,37,0
0.8,0,0,0.796467,-0.0180003,-0.0272561,0.0183437,0.0272561,101,35,0
0.8,0,0,0.796543,-0.0141891,-0.0187085,0.0146043,0.0187085,101,35,0
0.8,0,0,0.804623,-0.000248689,0.0257864,0.00463011,0.0257864,7,2,1
0.8,0,0,0.798641,-0.0178762,-0.0260321,0.0179278,0.0260321,101,35,0
0.8,0,0,0.801945,0.0192141,0.0218844,0.0193123,0.0218844,101,35,0
0.8,0,0,0.798477,-0.0195554,-0.0144678,0.0196146,0.0144678,101,35,0
0.9,0,0,0.899795,0.00547718,0.0242971,0.005481,0.0242971,84,30,1
0.9,0,0,0.894527,-0.021341,-0.0291814,0.0220317,0.0291814,101,35,0
0.9,0,0,0.898763,-0.00111632,-0.0327322,0.00166633,0.0327322,7,2,1
0.9,0,0,0.901727,0.00458734,0.0225247,0.00490173,0.0225247,88,31,1
0.9,0,0,0.900651,-0.0193618,-0.0147742,0.0193727,0.0147742,101,35,0
0.9,0,0,0.904865,-0.00388457,0.0177456,0.00622564,0.0177456,8,2,1
0.9,0,0,0.904794,-0.00612444,0.00836713,0.00777765,0.00836713,8,3,1
0.9,0,0,0.895585,-0.0226456,-0.0397493,0.023072,0.0397493,101,36,0
0.9,0,0,0.897738,-0.0104875,0.0965215,0.0107288,0.0965215,4,1,1
0.9,0,0,0.902749,6.489e-05,0.0242555,0.00274942,0.0242555,7,2,1
0.9,0,0,0.903556,0.0155347,0.00457717,0.0159365,0.00457717,101,35,0
0.9,0,0,0.901481,0.0178753,0.017688,0.0179365,0.017688,101,35,0
0.9,0,0,0.897162,-0.0171085,-0.0091923,0.0173423,0.0091923,101,35,0
0.9,0,0,0.902625,0.0210573,0.0269008,0.0212203,0.0269008,101,35,0
0.9,0,0,0.897421,-0.0197239,-0.0295214,0.0198918,0.0295214,101,36,0
0.9,0,0,0.883745,-0.00433385,0.18868,0.0168227,0.18868,5,1,1
0.9,0,0,0.896809,-0.00619413,0.0192964,0.00696762,0.0192964,6,2,1
0.9,0,0,0.897251,-0.00613317,0.0285104,0.00672101,0.0285104,8,2,1
0.9,0,0,0.905228,0.0173308,0.0190645,0.0181023,0.0190645,101,35,0
0.9,0,0,0.903211,-0.00267668,-0.0244852,0.00418031,0.0244852,7,2,1
1,0,0,0.994449,-0.0197392,-0.00989361,0.0205048,0.00989361,101,36,0
1,0,0,1.00355,0.0174601,0.0191033,0.0178171,0.0191033,101,36,0
1,0,0,0.997761,-0.0162131,-0.0233423,0.016367,0.0233423,101,35,0
1,0,0,0.993921,0.000791802,-0.00966068,0.00613076,0.00966068,6,2,1
1,0,0,0.992688,-0.0177422,-0.0152538,0.0191898,0.0152538,101,35,0
1,0,0,1.00306,0.00638958,0.0191813,0.00708394,0.0191813,101,35,0
1,0,0,1.00107,0.000533221,0.0453539,0.0011971,0.0453539,7,2,1
1,0,0,1.00088,-0.00612833,0.0443799,0.0061918,0.0443799,7,2,1
1,0,0,1.00504,-0.0035958,0.0141609,0.00619451,0.0141609,8,2,1
1,0,0,1.00359,0.0128346,-0.00157438,0.0133281,0.00157438,101,35,0
1,0,0,1.00336,0.018376,0.0155805,0.0186815,0.0155805,101,37,0
1,0,0,1.00349,0.0152353,0.0221764,0.0156308,0.0221764,101,35,0
1,0,0,0.997544,-0.0150868,-0.00217185,0.0152854,0.00217185,101,36,0
1,0,0,1.00589,0.00239928,0.0183898,0.00636444,0.0183898,8,2,1
1,0,0,1.00127,0.00653286,-0.02758,0.00665574,0.02758,7,2,1
1,0,0,0.988336,-0.00948335,0.372185,0.015033,0.372185,8,2,1
1,0,0,0.994894,0.000490858,0.0222615,0.00512985,0.0222615,7,2,1
1,0,0,0.988345,-0.0103025,0.159269,0.0155555,0.159269,10,3,1
1,0,0,1.00235,-0.0047503,-0.0208708,0.00529946,0.0208708,60,22,1
1,0,0,0.992718,-0.0152111,-0.0110627,0.0168644,0.0110627,101,37,0
