True_DX,True_DY,True_Theta_Deg,Est_DX,Est_DY,Est_Theta_Deg,Error_Trans,Error_Theta,Iter,Time_ms,Converged
0,0,15,-0.00441464,0.0274712,14.7139,0.0278236,0.286082,31,11,1
0,0,15,-0.00399923,0.0149589,15.0361,0.0154843,0.0361453,101,35,0
0,0,15,-0.00215761,0.0213574,15.015,0.0214661,0.0149718,101,35,0
0,0,15,0.000571638,-0.0166748,14.9816,0.0166846,0.0183946,101,36,0
0,0,15,-0.000859911,0.00253425,14.9448,0.00267616,0.0551523,36,13,1
0,0,15,-0.00297474,-0.00376635,14.9805,0.00479942,0.0194578,35,13,1
0,0,20,-0.0097296,0.0134551,19.7894,0.0166044,0.210572,40,14,1
0,0,20,0.0030533,0.000173049,19.9816,0.0030582,0.0184069,43,15,1
0,0,20,-0.00576347,-0.0029841,19.9871,0.00649018,0.0128928,50,18,1
0,0,20,0.0026802,-0.0161977,19.9808,0.016418,0.0192449,101,35,0
0,0,20,-0.00265343,0.0177018,20.0079,0.0178995,0.00793479,101,35,0
0,0,20,0.00124852,0.00808698,19.6752,0.00818279,0.324828,37,13,1
0,0,20,-0.00221545,0.00275251,19.9753,0.00353335,0.024689,35,12,1
0,0,20,-0.00112731,0.00188797,19.9725,0.00219892,0.027478,40,14,1
0,0,20,-0.0123596,0.0245384,19.6339,0.0274753,0.366119,33,12,1
0,0,20,-0.00543159,0.0181158,20.0394,0.0189126,0.0393915,101,36,0
0,0,20,-0.0193157,0.0506074,19.523,0.0541683,0.477014,34,12,1
0,0,20,0.00209354,0.0115864,19.9006,0.011774,0.0994113,39,14,1
0,0,20,-0.00280214,0.00595087,19.9811,0.00657761,0.018879,41,15,1
0,0,20,0.0127808,0.00876211,19.713,0.0154959,0.287002,37,13,1
0,0,20,-0.00765983,0.0341537,19.6659,0.0350022,0.334079,36,13,1
0,0,20,0.000833504,-0.0211616,19.9731,0.021178,0.0269086,101,36,0
0,0,20,0.00652471,0.0283735,19.606,0.0291141,0.393985,33,12,1
0,0,20,-0.00588985,0.0150882,20.033,0.0161971,0.0329578,101,36,0
0,0,20,-0.00405525,0.0163848,20.0149,0.0168791,0.0148926,101,36,0
0,0,20,-0.00716023,0.0124307,19.8858,0.0143454,0.11423,41,14,1
0,0,25,-0.00457905,0.0180535,25.0322,0.0186252,0.0321781,101,36,0
0,0,25,-0.00411561,0.0165616,25.022,0.0170653,0.0219982,101,36,0
0,0,25,0.00856197,-0.0180808,24.9531,0.0200056,0.0468911,101,36,0
0,0,25,-0.00035287,0.00458982,24.966,0.00460337,0.0339783,44,16,1
0,0,25,0.00282063,0.0120728,24.8507,0.0123979,0.149271,41,14,1
0,0,25,-0.00393134,-0.000617955,24.985,0.00397961,0.0150191,41,14,1
0,0,25,-0.000380542,-0.000472546,24.964,0.000606723,0.0360154,47,16,1
0,0,25,-0.00775902,0.00949325,24.8993,0.0122607,0.10072,46,16,1
0,0,25,0.00541461,-0.0146783,24.9864,0.0156451,0.0136489,101,36,0
0,0,25,0.00456092,0.0012783,24.9758,0.00473667,0.024224,38,13,1
0,0,25,0.00664625,0.0105127,24.8927,0.0124374,0.107255,43,16,1
0,0,25,-0.00870049,0.0112427,24.3925,0.0142161,0.607548,42,15,1
0,0,25,-0.00573067,0.0166333,25.0314,0.0175928,0.0314454,101,36,0
0,0,25,-0.00423562,0.0169272,25.0181,0.0174491,0.0181333,101,36,0
0,0,25,-0.00452191,0.0175983,25.0228,0.0181699,0.0228465,101,35,0
0,0,25,-0.000537086,0.00222432,24.9835,0.00228824,0.0164739,45,16,1
0,0,25,-0.00719509,0.0150749,25.0024,0.0167039,0.00235351,101,36,0
0,0,25,-0.0019117,0.0100121,24.9119,0.010193,0.0881363,45,16,1
0,0,25,-0.0197979,0.0185923,24.6735,0.0271593,0.32654,41,14,1
0,0,25,0.00667282,0.0249092,24.5317,0.0257875,0.46829,42,15,1
0,0,30,0.00318794,-0.000729222,29.9699,0.00327028,0.0301281,54,20,1
0,0,30,0.00895335,-0.0177945,29.9818,0.01992,0.0181831,101,36,0
0,0,30,-0.00101995,0.014395,29.8818,0.0144311,0.11817,52,18,1
0,0,30,-0.00463265,0.018901,30.0266,0.0194604,0.0266171,101,36,0
0,0,30,0.0117019,-0.015392,29.9592,0.0193351,0.0408065,101,36,0
0,0,30,-0.00812619,0.0150674,30.0326,0.017119,0.0326178,101,36,0
0,0,30,-0.00665882,0.0147287,30.0218,0.016164,0.0217817,101,36,0
0,0,30,-0.00145384,-0.00245382,29.9853,0.00285217,0.0146806,51,18,1
0,0,30,0.00655141,0.00221768,29.9968,0.00691658,0.00321198,56,20,1
0,0,30,0.00810056,-0.0140631,29.9985,0.0162293,0.00145794,101,36,0
0,0,30,-0.00705723,0.0188113,30.0163,0.0200916,0.0163463,101,37,0
0,0,30,-0.0157702,0.0304619,29.6227,0.034302,0.377314,46,17,1
0,0,30,0.00997725,0.0229795,29.8259,0.025052,0.174128,49,17,1
0,0,30,-0.00878108,0.0167385,30.0152,0.018902,0.0151865,101,36,0
0,0,30,-0.00286096,0.0100389,29.7063,0.0104386,0.293698,47,16,1
0,0,30,0.00736182,-0.0214988,29.9759,0.0227243,0.0240574,101,36,0
0,0,30,-0.00772234,0.014879,30.0265,0.0167636,0.0265481,101,35,0
0,0,30,0.00277593,0.00463515,29.9833,0.00540281,0.0167079,54,19,1
0,0,30,0.00645287,-0.0149678,29.9728,0.0162995,0.0272022,101,36,0
0,0,30,0.000684518,0.0136794,29.7911,0.0136965,0.208913,53,19,1
0,0,35,-0.00755563,0.0120452,34.6907,0.0142188,0.30926,52,19,1
0,0,35,-0.00651666,0.0489176,34.4218,0.0493498,0.578248,51,18,1
0,0,35,-0.00182298,0.00667918,34.9968,0.00692349,0.00317415,60,21,1
0,0,35,-0.00559024,0.0197369,35.0387,0.0205133,0.0387027,101,36,0
0,0,35,-0.00476322,0.0016778,34.9822,0.00505008,0.0177565,60,21,1
0,0,35,-0.00714632,0.0166583,35.027,0.0181265,0.0270122,101,36,0
0,0,35,-0.00914086,0.0289129,34.6655,0.0303234,0.3345,57,20,1
0,0,35,-0.000822749,0.00358793,34.9643,0.00368105,0.0356691,52,18,1
0,0,35,0.00507974,-0.0151066,34.9739,0.0159377,0.0261302,101,35,0
0,0,35,0.0107258,0.0152709,34.7564,0.0186613,0.243593,52,18,1
0,0,35,0.00447168,0.0205045,34.7694,0.0209864,0.230557,51,19,1
0,0,35,0.0078408,-0.0153556,34.9854,0.0172416,0.0145873,101,36,0
0,0,35,0.000424545,-0.000882697,34.9678,0.000979485,0.032226,57,21,1
0,0,35,0.0157847,0.0120839,34.7522,0.0198791,0.247833,52,18,1
0,0,35,-0.00371248,0.00319011,34.9896,0.00489482,0.0104117,55,20,1
0,0,35,-0.0101951,0.0306695,34.5937,0.0323196,0.406251,48,17,1
0,0,35,-0.013819,0.0118641,35.0365,0.0182133,0.0364835,101,36,0
0,0,35,-0.0211869,0.052896,34.3524,0.0569814,0.647561,49,17,1
0,0,35,0.0113982,-0.0209225,34.945,0.0238258,0.0549827,101,36,0
0,0,35,-0.0039289,0.00561625,34.9908,0.00685409,0.00918076,57,20,1
0,0,40,-0.000328238,0.0249954,39.6998,0.0249976,0.300152,62,22,1
0,0,40,0.0122117,-0.0180939,39.9721,0.0218292,0.0278908,101,36,0
0,0,40,0.00364297,-0.00408809,39.9824,0.00547574,0.017619,61,22,1
0,0,40,-0.00891201,0.0152372,40.0194,0.0176521,0.0194041,101,36,0
0,0,40,0.00634035,-0.00940201,39.9794,0.0113401,0.0205651,101,36,0
0,0,40,-0.0155065,0.0187875,40.0409,0.0243602,0.0409063,101,36,0
0,0,40,-0.0098007,0.0162877,40.0282,0.019009,0.028225,101,35,0
0,0,40,-0.00188608,0.0271623,39.6516,0.0272277,0.348369,56,20,1
0,0,40,-0.011148,0.0125964,39.8353,0.016821,0.164721,53,19,1
0,0,40,-0.00511432,0.00051106,39.9757,0.00513979,0.0242617,60,22,1
0,0,40,-0.00170618,0.015119,39.8658,0.015215,0.134157,62,22,1
0,0,40,-0.00581176,0.00393546,39.9644,0.00701886,0.035584,57,20,1
0,0,40,-0.00494856,0.0145366,40.0109,0.0153558,0.0109283,101,36,0
0,0,40,-0.0250744,0.0311566,39.6715,0.0399933,0.328507,54,20,1
0,0,40,-0.00673899,0.0119934,39.9923,0.013757,0.00773483,101,36,0
0,0,40,-0.00280096,5.624e-05,39.9813,0.00280152,0.0187355,59,21,1
0,0,40,-0.00600036,0.00163306,40.0139,0.00621862,0.0138834,92,33,1
0,0,40,-0.0146128,0.0289368,39.7163,0.0324171,0.283673,56,20,1
0,0,40,0.000301583,0.00429949,39.987,0.00431005,0.012957,59,31,1
0,0,40,-0.0229136,0.0163906,39.7653,0.0281724,0.23473,56,22,1
0,0,45,-0.00603267,-0.000267938,44.9925,0.00603861,0.00752962,69,25,1
0,0,45,-0.00259925,0.00180157,44.9777,0.00316255,0.0223476,64,24,1
0,0,45,-0.00681767,0.0139192,44.8004,0.0154992,0.199639,60,22,1
0,0,45,0.000631277,-0.000793341,44.9803,0.00101385,0.0196961,64,23,1
0,0,45,0.000240135,-0.00581977,44.9879,0.00582472,0.0120712,68,24,1
0,0,45,-0.0108961,0.0141359,45.0236,0.017848,0.023571,101,36,0
0,0,45,-0.0155589,0.0155812,44.7957,0.0220194,0.204325,63,23,1
0,0,45,-0.000205282,0.00561294,44.9775,0.0056167,0.0224688,66,24,1
0,0,45,-0.00406572,-0.00174699,44.9859,0.00442516,0.0140738,68,25,1
0,0,45,0.0109732,-0.01548,44.9651,0.0189747,0.0348577,101,37,0
0,0,45,-0.0239129,0.0268959,44.5303,0.0359891,0.469696,60,22,1
0,0,45,-0.00101825,0.00350889,44.9879,0.00365365,0.0121462,59,21,1
0,0,45,0.00604138,-0.0120638,44.9729,0.013492,0.0271264,101,36,0
0,0,45,-0.00246274,0.0201057,44.4954,0.020256,0.504569,58,21,1
0,0,45,0.00409339,0.030831,44.7481,0.0311016,0.251948,60,21,1
0,0,45,0.0123737,-0.0112709,44.9825,0.0167375,0.0175098,101,36,0
0,0,45,-0.0127743,0.013132,45.0161,0.0183203,0.0160578,101,36,0
0,0,45,-0.00366843,-0.00442557,44.986,0.00574831,0.0139623,64,23,1
0,0,45,-0.0141095,0.0146001,44.6527,0.0203037,0.347252,60,21,1
0,0,45,-0.0262171,0.0159473,44.3817,0.0306864,0.618272,56,20,1
0,0,50,-0.00187039,0.0022168,49.984,0.00290044,0.0159615,79,29,1
0,0,50,0.0050086,-0.000950108,49.9767,0.00509792,0.0232744,73,26,1
0,0,50,0.0113012,-0.010336,49.9835,0.015315,0.0165337,101,36,0
0,0,50,-0.0017025,0.000547896,49.9724,0.00178849,0.0276136,89,32,1
0,0,50,-0.0148306,0.0316022,49.5389,0.034909,0.461134,65,23,1
0,0,50,-0.00580714,0.00128757,49.9871,0.00594816,0.0128606,75,28,1
0,0,50,-0.00130327,0.00632267,49.9894,0.00645559,0.0105996,80,29,1
0,0,50,-0.0117965,0.0149333,50.0299,0.0190305,0.0298761,101,36,0
0,0,50,0.0128176,-0.0130546,49.9755,0.0182952,0.0245191,101,36,0
0,0,50,0.0107407,-0.0131515,49.9854,0.0169801,0.0145683,101,36,0
0,0,50,-0.0094649,0.0174841,50.0383,0.0198816,0.0382707,101,36,0
0,0,50,0.00634307,0.033799,49.6804,0.0343891,0.31961,55,20,1
0,0,50,-0.0417455,0.0238836,49.5286,0.0480948,0.471442,73,26,1
0,0,50,-0.0315448,0.00843841,49.5183,0.0326539,0.481743,57,21,1
0,0,50,-0.00242779,0.00716311,49.9917,0.00756335,0.00829268,70,25,1
0,0,50,-0.00708705,0.0333342,49.6856,0.0340792,0.314438,64,23,1
0,0,50,0.00329126,0.000134336,49.9729,0.003294,0.027059,71,26,1
0,0,50,-0.00885395,0.0272668,49.5829,0.0286683,0.417125,62,22,1
0,0,50,-0.00637142,0.0371531,49.5811,0.0376955,0.418856,64,23,1
0,0,50,-0.00150885,-0.00517109,49.9806,0.00538673,0.0193522,81,29,1
0,0,55,0.00151535,0.00305742,54.9718,0.00341235,0.0282258,94,34,1
0,0,55,-0.01186,0.0160796,55.0352,0.0199803,0.0352281,101,36,0
0,0,55,0.0114868,-0.00654708,54.9763,0.0132216,0.0236892,101,37,0
0,0,55,-0.0481822,0.0683708,53.7978,0.0836426,1.20222,101,36,0
0,0,55,-0.0105954,-0.0019232,54.8559,0.0107685,0.144078,92,33,1
0,0,55,-0.0223291,0.00713778,54.4448,0.0234422,0.555171,101,36,0
0,0,55,-0.100376,0.110231,52.4631,0.149084,2.53692,101,36,0
0,0,55,-0.0126985,0.0136783,55.0174,0.018664,0.0174418,101,36,0
0,0,55,-0.0284816,0.0213574,54.6065,0.0355997,0.393513,92,33,1
0,0,55,-0.0086252,0.0020817,54.929,0.00887286,0.0710089,101,36,0
0,0,55,0.00208843,0.00684913,54.9736,0.00716046,0.0264031,90,32,1
0,0,55,0.0155352,-0.0099035,54.9765,0.0184234,0.0234735,101,36,0
0,0,55,-0.0169999,0.0196767,54.3649,0.0260033,0.635099,90,32,1
0,0,55,-0.0166808,0.024518,54.6639,0.0296544,0.336128,75,27,1
0,0,55,0.0105673,-0.00513479,54.9782,0.0117487,0.0218008,101,36,0
0,0,55,-0.0428041,0.0155774,53.9263,0.0455505,1.07366,101,36,0
0,0,55,-0.00978648,0.012609,55.024,0.0159613,0.0239752,101,36,0
0,0,55,-0.0355038,0.0501029,54.5538,0.061407,0.446226,101,36,0
0,0,55,-0.0339445,0.016898,54.5997,0.0379179,0.400313,101,36,0
0,0,55,-0.00225804,0.0104167,54.9021,0.0106586,0.0978834,96,39,1
0,0,60,-0.0622506,1.01487,45.4237,1.01678,14.5763,101,36,0
0,0,60,-0.0205268,0.0137887,59.8248,0.0247281,0.175223,101,36,0
0,0,60,0.131242,0.704893,51.4348,0.717007,8.56516,101,36,0
0,0,60,-0.024635,0.173172,57.9312,0.174915,2.06878,101,36,0
0,0,60,-0.0260508,0.011729,59.609,0.0285694,0.390957,101,36,0
0,0,60,0.684234,2.06351,28.4946,2.174,31.5054,101,36,0
0,0,60,-0.0293063,0.00692939,59.7256,0.0301144,0.274436,101,36,0
0,0,60,0.0298515,0.089612,57.886,0.0944533,2.11401,101,37,0
0,0,60,0.351144,1.61821,32.868,1.65587,27.132,101,36,0
0,0,60,-0.0515882,1.02482,44.9516,1.02612,15.0484,101,36,0
0,0,60,-0.0163158,0.0123957,58.9769,0.0204904,1.02313,101,37,0
0,0,60,-0.0224625,0.00609658,59.6324,0.0232751,0.367573,100,36,1
0,0,60,-0.184476,0.193964,56.4703,0.267682,3.52972,101,36,0
0,0,60,0.216085,0.956154,43.4815,0.980267,16.5185,101,36,0
0,0,60,0.114812,0.545494,51.6515,0.557446,8.34855,101,36,0
0,0,60,-0.107862,0.10538,58.1156,0.150795,1.88438,101,36,0
0,0,60,-0.0215872,0.045415,58.5171,0.0502845,1.48285,101,36,0
0,0,60,-0.000208232,0.00320205,59.9668,0.00320881,0.0331865,87,31,1
0,0,60,-0.316649,0.371573,53.7685,0.488194,6.23146,101,36,0
0,0,60,0.218659,0.723491,46.8037,0.755811,13.1963,101,36,0
